Date,Open,High,Low,Close,Volume,OpenInt
2011-02-01,5.5328,5.6115,5.5328,5.556,599981,0
2011-02-02,5.5884,5.5884,5.5097,5.5513,212091,0
2011-02-03,5.5143,5.565,5.5097,5.5375,293493,0
2011-02-04,5.5097,5.556,5.5097,5.5422,200213,0
2011-02-07,5.5238,5.565,5.5143,5.556,445968,0
2011-02-08,5.5097,5.556,5.5097,5.5375,153573,0
2011-02-09,5.5328,5.6023,5.5328,5.5884,319332,0
2011-02-10,5.5792,5.6023,5.5097,5.5607,927852,0
2011-02-11,5.556,5.5931,5.556,5.5792,452105,0
2011-02-14,5.5792,5.6023,5.556,5.556,266208,0
2011-02-15,5.5607,5.565,5.556,5.556,427755,0
2011-02-16,5.556,5.5607,5.5328,5.556,325039,0
2011-02-18,5.556,5.556,5.4681,5.4772,214878,0
2011-02-22,5.5004,5.5004,5.3755,5.4311,394016,0
2011-02-23,5.4263,5.4402,5.3708,5.3801,202643,0
2011-02-24,5.3245,5.5004,5.3245,5.4818,352497,0
2011-02-25,5.4958,5.5143,5.4355,5.5097,124203,0
2011-02-28,5.4772,5.5375,5.3245,5.5328,632697,0
2011-03-01,5.5467,5.556,5.4402,5.4587,151661,0
2011-03-02,5.5328,5.607,5.5238,5.5884,562468,0
2011-03-03,5.6164,5.6347,5.5978,5.6115,479728,0
2011-03-04,5.6164,5.6719,5.556,5.6253,165850,0
2011-03-07,5.6207,5.6253,5.5697,5.5978,191695,0
2011-03-08,5.5837,5.6485,5.565,5.6439,394867,0
2011-03-09,5.6115,5.63,5.556,5.5837,238540,0
2011-03-10,5.5375,5.5884,5.5375,5.5792,94227,0
2011-03-11,5.5792,5.6347,5.556,5.6023,94796,0
2011-03-14,5.5792,5.5837,5.5097,5.5375,149162,0
2011-03-15,5.4402,5.5282,5.4402,5.5004,225476,0
2011-03-16,5.5004,5.6347,5.4635,5.5697,296427,0
2011-03-17,5.556,5.5931,5.5238,5.556,107933,0
2011-03-18,5.5697,5.5697,5.4587,5.4635,147767,0
2011-03-21,5.4772,5.5607,5.4635,5.5238,138372,0
2011-03-22,5.4818,5.5375,5.4772,5.4818,179256,0
2011-03-23,5.4543,5.5792,5.4402,5.5697,223217,0
2011-03-24,5.5931,5.5931,5.5097,5.5143,134250,0
2011-03-25,5.5375,5.6207,5.5143,5.556,92022,0
2011-03-28,5.5513,5.6023,5.5097,5.5697,167381,0
2011-03-29,5.5422,5.6115,5.4681,5.5422,147459,0
2011-03-30,5.5837,5.5837,5.4958,5.519,140495,0
